data,real_Wh,previsto_Wh,erro_Wh
2016-05-07 21:50:00,60.0,46.63304504770843,-13.366954952291572
2016-05-07 22:00:00,70.0,45.44485010289357,-24.555149897106432
2016-05-07 22:10:00,60.0,50.774387522342806,-9.225612477657194
2016-05-07 22:20:00,70.0,40.72474582142573,-29.275254178574272
2016-05-07 22:30:00,50.0,44.41525059700778,-5.584749402992223
2016-05-07 22:40:00,50.0,27.599785024718386,-22.400214975281614
2016-05-07 22:50:00,50.0,24.94693968273745,-25.05306031726255
2016-05-07 23:00:00,60.0,22.84182416026175,-37.15817583973825
2016-05-07 23:10:00,50.0,27.29302058174784,-22.70697941825216
2016-05-07 23:20:00,50.0,19.209416309788026,-30.790583690211974
2016-05-07 23:30:00,60.0,21.565054429936666,-38.434945570063334
2016-05-07 23:40:00,60.0,22.017394554849645,-37.982605445150355
2016-05-07 23:50:00,60.0,21.954468536675478,-38.04553146332452
2016-05-08 00:00:00,60.0,22.392937404352793,-37.60706259564721
2016-05-08 00:10:00,60.0,22.8031040574528,-37.1968959425472
2016-05-08 00:20:00,60.0,21.0363912606374,-38.9636087393626
2016-05-08 00:30:00,50.0,23.44479360292864,-26.55520639707136
2016-05-08 00:40:00,60.0,19.394955567170143,-40.60504443282986
2016-05-08 00:50:00,60.0,23.230530771105748,-36.76946922889425
2016-05-08 01:00:00,60.0,22.33984199850113,-37.66015800149887
2016-05-08 01:10:00,50.0,20.0571881124947,-29.9428118875053
2016-05-08 01:20:00,40.0,15.75676801145606,-24.24323198854394
2016-05-08 01:30:00,60.0,10.664386827589595,-49.335613172410405
2016-05-08 01:40:00,50.0,23.021562632029145,-26.978437367970855
2016-05-08 01:50:00,50.0,17.999790851288793,-32.00020914871121
2016-05-08 02:00:00,50.0,20.097117917872737,-29.902882082127263
2016-05-08 02:10:00,60.0,20.08536110296346,-39.91463889703654
2016-05-08 02:20:00,50.0,25.114510390074358,-24.885489609925642
2016-05-08 02:30:00,60.0,16.21508978707557,-43.78491021292443
2016-05-08 02:40:00,60.0,25.80174804904594,-34.19825195095406
2016-05-08 02:50:00,50.0,20.566959522615747,-29.433040477384253
2016-05-08 03:00:00,60.0,15.196814761606504,-44.803185238393496
2016-05-08 03:10:00,50.0,21.510422566668495,-28.489577433331505
2016-05-08 03:20:00,60.0,14.863404676393145,-45.136595323606855
2016-05-08 03:30:00,60.0,21.60543025693937,-38.39456974306063
2016-05-08 03:40:00,50.0,23.835747713680647,-26.164252286319353
2016-05-08 03:50:00,60.0,18.116943576840782,-41.88305642315922
2016-05-08 04:00:00,50.0,23.915380051002828,-26.084619948997172
2016-05-08 04:10:00,40.0,19.103470433976966,-20.896529566023034
2016-05-08 04:20:00,50.0,12.28853907153703,-37.71146092846297
2016-05-08 04:30:00,50.0,22.0336169202384,-27.9663830797616
2016-05-08 04:40:00,50.0,20.124647322590405,-29.875352677409595
2016-05-08 04:50:00,60.0,19.194759207247714,-40.805240792752286
2016-05-08 05:00:00,60.0,28.10646771047088,-31.89353228952912
2016-05-08 05:10:00,60.0,25.27330549928425,-34.72669450071575
2016-05-08 05:20:00,50.0,25.36146443188808,-24.63853556811192
2016-05-08 05:30:00,60.0,23.180101628166952,-36.81989837183305
2016-05-08 05:40:00,50.0,32.19997935366682,-17.80002064633318
2016-05-08 05:50:00,60.0,25.67636308448607,-34.32363691551393
2016-05-08 06:00:00,50.0,36.935507805188394,-13.064492194811606
2016-05-08 06:10:00,60.0,28.361135685321997,-31.638864314678003
2016-05-08 06:20:00,50.0,35.546475612365235,-14.453524387634765
2016-05-08 06:30:00,50.0,24.851334578135095,-25.148665421864905
2016-05-08 06:40:00,50.0,27.21647452714818,-22.78352547285182
2016-05-08 06:50:00,40.0,24.79832347752071,-15.20167652247929
2016-05-08 07:00:00,60.0,20.785557654458486,-39.214442345541514
2016-05-08 07:10:00,40.0,32.024004040649785,-7.9759959593502145
2016-05-08 07:20:00,50.0,17.480910717038498,-32.5190892829615
2016-05-08 07:30:00,60.0,25.83969634417099,-34.16030365582901
2016-05-08 07:40:00,90.0,36.89161869073255,-53.10838130926745
2016-05-08 07:50:00,60.0,57.74912456982063,-2.25087543017937
2016-05-08 08:00:00,70.0,30.35975077164929,-39.64024922835071
2016-05-08 08:10:00,60.0,44.925827220191756,-15.074172779808244
2016-05-08 08:20:00,400.0,40.81995894257197,-359.180041057428
2016-05-08 08:30:00,130.0,232.71074473477438,102.71074473477438
2016-05-08 08:40:00,370.0,41.17135569436955,-328.82864430563046
2016-05-08 08:50:00,70.0,241.12728517318118,171.12728517318118
2016-05-08 09:00:00,330.0,16.577050920081447,-313.42294907991857
2016-05-08 09:10:00,230.0,227.20561114119198,-2.79438885880802
2016-05-08 09:20:00,60.0,117.91028067959009,57.91028067959009
2016-05-08 09:30:00,80.0,34.080267865946,-45.919732134054
2016-05-08 09:40:00,80.0,51.63640726144863,-28.363592738551368
2016-05-08 09:50:00,80.0,79.21215928940163,-0.787840710598374
2016-05-08 10:00:00,410.0,54.17385921893267,-355.82614078106735
2016-05-08 10:10:00,180.0,320.45791231825393,140.45791231825393
2016-05-08 10:20:00,50.0,88.92190170761046,38.92190170761046
2016-05-08 10:30:00,60.0,63.30371645087043,3.303716450870432
2016-05-08 10:40:00,50.0,26.96613337076377,-23.03386662923623
2016-05-08 10:50:00,60.0,46.10817987509638,-13.891820124903617
2016-05-08 11:00:00,50.0,50.969620711266465,0.9696207112664652
2016-05-08 11:10:00,50.0,69.59794016521397,19.59794016521397
2016-05-08 11:20:00,50.0,64.51721535430394,14.517215354303943
2016-05-08 11:30:00,50.0,40.91188239861861,-9.088117601381391
2016-05-08 11:40:00,60.0,26.25458037622971,-33.74541962377029
2016-05-08 11:50:00,40.0,37.76518388510293,-2.2348161148970718
2016-05-08 12:00:00,60.0,31.51221053962864,-28.48778946037136
2016-05-08 12:10:00,50.0,80.28793975576146,30.287939755761457
2016-05-08 12:20:00,60.0,50.62601481984393,-9.373985180156069
2016-05-08 12:30:00,60.0,49.456799760755786,-10.543200239244214
2016-05-08 12:40:00,60.0,46.04829616554244,-13.951703834457561
2016-05-08 12:50:00,50.0,44.880815299329996,-5.119184700670004
2016-05-08 13:00:00,60.0,35.94569538202457,-24.054304617975433
2016-05-08 13:10:00,60.0,46.458703975281125,-13.541296024718875
2016-05-08 13:20:00,50.0,44.54417967524868,-5.455820324751322
2016-05-08 13:30:00,60.0,35.48982699482261,-24.510173005177393
2016-05-08 13:40:00,60.0,46.82744613309964,-13.172553866900358
2016-05-08 13:50:00,50.0,44.48831876333672,-5.511681236663279
2016-05-08 14:00:00,60.0,32.740685377111234,-27.259314622888766
2016-05-08 14:10:00,60.0,45.84984425514074,-14.150155744859262
2016-05-08 14:20:00,50.0,41.88685163508028,-8.113148364919716
2016-05-08 14:30:00,60.0,32.81050782328501,-27.189492176714992
2016-05-08 14:40:00,50.0,45.1582074176747,-4.841792582325297
2016-05-08 14:50:00,60.0,34.18318162095872,-25.81681837904128
2016-05-08 15:00:00,40.0,44.0047205811907,4.004720581190703
2016-05-08 15:10:00,50.0,27.508914902106355,-22.491085097893645
2016-05-08 15:20:00,50.0,40.02588132481359,-9.97411867518641
2016-05-08 15:30:00,50.0,37.754492229645756,-12.245507770354244
2016-05-08 15:40:00,50.0,39.13871952355614,-10.86128047644386
2016-05-08 15:50:00,60.0,40.1997863771636,-19.800213622836402
2016-05-08 16:00:00,60.0,46.25267944463215,-13.74732055536785
2016-05-08 16:10:00,50.0,43.499034646456685,-6.5009653535433145
2016-05-08 16:20:00,60.0,39.17752568774474,-20.82247431225526
2016-05-08 16:30:00,50.0,49.520247991342096,-0.4797520086579041
2016-05-08 16:40:00,60.0,41.96187276367099,-18.03812723632901
2016-05-08 16:50:00,50.0,49.90716935848204,-0.09283064151796339
2016-05-08 17:00:00,70.0,42.40581344592663,-27.594186554073367
2016-05-08 17:10:00,50.0,55.70040350964221,5.700403509642207
2016-05-08 17:20:00,60.0,36.664390967847936,-23.335609032152064
2016-05-08 17:30:00,60.0,49.9833971155228,-10.016602884477201
2016-05-08 17:40:00,60.0,49.14302795225584,-10.856972047744158
2016-05-08 17:50:00,40.0,51.27752741558783,11.277527415587826
2016-05-08 18:00:00,60.0,38.067819521527774,-21.932180478472226
2016-05-08 18:10:00,40.0,58.20722120110595,18.207221201105952
2016-05-08 18:20:00,50.0,35.886205832516445,-14.113794167483555
2016-05-08 18:30:00,40.0,44.70530288053321,4.70530288053321
2016-05-08 18:40:00,50.0,43.11083183092469,-6.889168169075312
2016-05-08 18:50:00,60.0,48.91180710899603,-11.08819289100397
2016-05-08 19:00:00,50.0,51.17556073617295,1.1755607361729474
2016-05-08 19:10:00,60.0,44.9767686769116,-15.023231323088403
2016-05-08 19:20:00,50.0,52.66257308566591,2.6625730856659118
2016-05-08 19:30:00,50.0,42.4396264782148,-7.560373521785202
2016-05-08 19:40:00,60.0,44.05819977836482,-15.941800221635177
2016-05-08 19:50:00,90.0,48.83474919002116,-41.16525080997884
2016-05-08 20:00:00,70.0,72.55584096429223,2.55584096429223
2016-05-08 20:10:00,90.0,28.94827487221488,-61.05172512778512
2016-05-08 20:20:00,80.0,45.02414267284525,-34.97585732715475
2016-05-08 20:30:00,80.0,39.01768275920813,-40.98231724079187
2016-05-08 20:40:00,70.0,54.705741474180506,-15.294258525819494
2016-05-08 20:50:00,80.0,36.91123121922589,-43.08876878077411
2016-05-08 21:00:00,70.0,49.535802538614305,-20.464197461385695
2016-05-08 21:10:00,80.0,38.190400092716814,-41.809599907283186
2016-05-08 21:20:00,60.0,46.88030933106648,-13.119690668933522
2016-05-08 21:30:00,50.0,27.568603314023264,-22.431396685976736
2016-05-08 21:40:00,60.0,25.413556408867777,-34.58644359113222
2016-05-08 21:50:00,60.0,33.05989426390657,-26.94010573609343
2016-05-08 22:00:00,60.0,34.44293403267561,-25.55706596732439
2016-05-08 22:10:00,60.0,32.999486400133804,-27.000513599866196
2016-05-08 22:20:00,60.0,36.3962326190234,-23.6037673809766
2016-05-08 22:30:00,60.0,37.27299841258619,-22.72700158741381
2016-05-08 22:40:00,50.0,38.63029002312346,-11.369709976876543
2016-05-08 22:50:00,60.0,32.647733848533164,-27.352266151466836
2016-05-08 23:00:00,50.0,42.799559513320204,-7.2004404866797955
2016-05-08 23:10:00,60.0,35.06094670016935,-24.939053299830647
2016-05-08 23:20:00,50.0,43.223690383489064,-6.776309616510936
2016-05-08 23:30:00,60.0,33.288541635042066,-26.711458364957934
2016-05-08 23:40:00,60.0,40.47649898733812,-19.52350101266188
2016-05-08 23:50:00,40.0,39.43893219068429,-0.5610678093157091
2016-05-09 00:00:00,60.0,29.19242632101873,-30.80757367898127
2016-05-09 00:10:00,50.0,57.31380568561076,7.31380568561076
2016-05-09 00:20:00,50.0,49.206990472564954,-0.7930095274350464
2016-05-09 00:30:00,50.0,51.378163597944805,1.3781635979448055
2016-05-09 00:40:00,60.0,52.52650143639479,-7.473498563605212
2016-05-09 00:50:00,60.0,57.92447319186181,-2.075526808138193
2016-05-09 01:00:00,50.0,56.38191346328153,6.381913463281528
2016-05-09 01:10:00,70.0,51.38421512460793,-18.615784875392073
2016-05-09 01:20:00,50.0,61.11665577089004,11.116655770890041
2016-05-09 01:30:00,60.0,47.54815592025712,-12.451844079742877
2016-05-09 01:40:00,60.0,57.70250065440325,-2.297499345596748
2016-05-09 01:50:00,60.0,56.53613879350355,-3.4638612064964533
2016-05-09 02:00:00,50.0,56.00624861583576,6.006248615835759
2016-05-09 02:10:00,60.0,51.96095541627208,-8.039044583727922
2016-05-09 02:20:00,60.0,58.84246410968999,-1.1575358903100081
2016-05-09 02:30:00,60.0,55.3492483394267,-4.650751660573299
2016-05-09 02:40:00,50.0,56.30379216567633,6.303792165676327
2016-05-09 02:50:00,50.0,50.61126877875899,0.6112687787589905
2016-05-09 03:00:00,50.0,51.06814843261048,1.068148432610478
2016-05-09 03:10:00,60.0,50.317103442473794,-9.682896557526206
2016-05-09 03:20:00,40.0,55.56715681420468,15.56715681420468
2016-05-09 03:30:00,50.0,44.147182977928615,-5.852817022071385
2016-05-09 03:40:00,60.0,52.49903312766799,-7.5009668723320075
2016-05-09 03:50:00,60.0,54.54071599162638,-5.459284008373622
2016-05-09 04:00:00,50.0,52.83493497151472,2.83493497151472
2016-05-09 04:10:00,60.0,50.36255638715564,-9.637443612844358
2016-05-09 04:20:00,60.0,57.916330099322934,-2.083669900677066
2016-05-09 04:30:00,50.0,56.2305027796685,6.230502779668498
2016-05-09 04:40:00,60.0,53.34959119307489,-6.650408806925107
2016-05-09 04:50:00,60.0,60.33476731781066,0.33476731781065894
2016-05-09 05:00:00,90.0,60.39460591200601,-29.605394087993993
2016-05-09 05:10:00,70.0,77.2065924776954,7.206592477695395
2016-05-09 05:20:00,50.0,63.35078692543494,13.350786925434939
2016-05-09 05:30:00,60.0,68.40601903082049,8.406019030820488
2016-05-09 05:40:00,70.0,70.51138139269942,0.5113813926994197
2016-05-09 05:50:00,50.0,60.52741461777453,10.527414617774532
2016-05-09 06:00:00,60.0,46.94087044094764,-13.059129559052359
2016-05-09 06:10:00,40.0,64.44355649826937,24.443556498269373
2016-05-09 06:20:00,70.0,36.8044883840052,-33.1955116159948
2016-05-09 06:30:00,50.0,55.28117333119142,5.281173331191418
2016-05-09 06:40:00,60.0,35.76520855082823,-24.234791449171773
2016-05-09 06:50:00,50.0,46.49608084888368,-3.503919151116321
2016-05-09 07:00:00,60.0,34.93839693756246,-25.06160306243754
2016-05-09 07:10:00,50.0,53.77909583487602,3.779095834876017
2016-05-09 07:20:00,60.0,35.537737026448546,-24.462262973551454
2016-05-09 07:30:00,60.0,46.36627671845478,-13.633723281545223
2016-05-09 07:40:00,60.0,43.70192064217283,-16.29807935782717
2016-05-09 07:50:00,50.0,44.22771140111031,-5.772288598889688
2016-05-09 08:00:00,50.0,36.1864752413033,-13.813524758696701
2016-05-09 08:10:00,70.0,37.806086733800974,-32.193913266199026
2016-05-09 08:20:00,50.0,58.61556928404635,8.615569284046352
2016-05-09 08:30:00,70.0,14.568678202135203,-55.4313217978648
2016-05-09 08:40:00,60.0,44.09632907067804,-15.903670929321962
2016-05-09 08:50:00,70.0,18.69275956292168,-51.30724043707832
2016-05-09 09:00:00,70.0,45.469687326169705,-24.530312673830295
2016-05-09 09:10:00,70.0,32.4063969213786,-37.5936030786214
2016-05-09 09:20:00,70.0,36.64159764694197,-33.35840235305803
2016-05-09 09:30:00,70.0,45.90177427981435,-24.098225720185653
2016-05-09 09:40:00,60.0,49.03917676370678,-10.960823236293223
2016-05-09 09:50:00,60.0,57.24116980397571,-2.7588301960242916
2016-05-09 10:00:00,60.0,41.25525091855031,-18.74474908144969
2016-05-09 10:10:00,60.0,37.25364764104315,-22.746352358956848
2016-05-09 10:20:00,50.0,45.98021462068319,-4.019785379316808
2016-05-09 10:30:00,60.0,36.68551920036754,-23.314480799632463
2016-05-09 10:40:00,50.0,50.83596961017216,0.8359696101721568
2016-05-09 10:50:00,50.0,38.930104461810664,-11.069895538189336
2016-05-09 11:00:00,50.0,44.53175201261419,-5.4682479873858085
2016-05-09 11:10:00,50.0,44.218327351790094,-5.781672648209906
2016-05-09 11:20:00,60.0,43.06382328670216,-16.93617671329784
2016-05-09 11:30:00,60.0,53.283573653966826,-6.716426346033174
2016-05-09 11:40:00,80.0,79.26319134866871,-0.7368086513312875
2016-05-09 11:50:00,70.0,96.17557384715296,26.17557384715296
2016-05-09 12:00:00,70.0,69.32097388304268,-0.6790261169573171
2016-05-09 12:10:00,60.0,60.24757205366408,0.2475720536640793
2016-05-09 12:20:00,230.0,47.91859250294879,-182.0814074970512
2016-05-09 12:30:00,190.0,191.37556214804778,1.375562148047777
2016-05-09 12:40:00,180.0,169.2543499933999,-10.745650006600101
2016-05-09 12:50:00,80.0,154.28217624333936,74.28217624333936
2016-05-09 13:00:00,80.0,86.45589237252085,6.45589237252085
2016-05-09 13:10:00,60.0,91.66886573720492,31.668865737204925
2016-05-09 13:20:00,360.0,55.180648859343464,-304.8193511406565
2016-05-09 13:30:00,370.0,293.366980859862,-76.633019140138
2016-05-09 13:40:00,110.0,231.42145379964444,121.42145379964444
2016-05-09 13:50:00,60.0,51.303922372083676,-8.696077627916324
2016-05-09 14:00:00,70.0,55.997848612745194,-14.002151387254806
2016-05-09 14:10:00,240.0,75.08208543720278,-164.91791456279722
2016-05-09 14:20:00,60.0,212.4819006476315,152.4819006476315
2016-05-09 14:30:00,50.0,36.22485674498431,-13.775143255015692
2016-05-09 14:40:00,60.0,62.91511179003135,2.9151117900313466
2016-05-09 14:50:00,50.0,64.66402127436263,14.664021274362625
2016-05-09 15:00:00,60.0,36.832063173633586,-23.167936826366414
2016-05-09 15:10:00,80.0,44.81986110605765,-35.18013889394235
2016-05-09 15:20:00,60.0,59.8524230781653,-0.14757692183469828
2016-05-09 15:30:00,80.0,69.09470176208272,-10.905298237917279
2016-05-09 15:40:00,70.0,90.8416083403647,20.8416083403647
2016-05-09 15:50:00,70.0,80.22320851304542,10.22320851304542
2016-05-09 16:00:00,70.0,74.7126187287896,4.712618728789593
2016-05-09 16:10:00,70.0,92.49629990582798,22.496299905827982
2016-05-09 16:20:00,70.0,97.74379152050525,27.743791520505255
2016-05-09 16:30:00,70.0,75.03837037147755,5.038370371477555
2016-05-09 16:40:00,100.0,71.66248658537573,-28.33751341462427
2016-05-09 16:50:00,90.0,102.31293855908808,12.312938559088082
2016-05-09 17:00:00,90.0,87.70961521054313,-2.2903847894568656
2016-05-09 17:10:00,90.0,112.76850253925126,22.76850253925126
2016-05-09 17:20:00,170.0,95.62992440202433,-74.37007559797567
2016-05-09 17:30:00,410.0,159.2927012127633,-250.7072987872367
2016-05-09 17:40:00,540.0,322.62417490522336,-217.37582509477664
2016-05-09 17:50:00,310.0,335.65303240856935,25.653032408569345
2016-05-09 18:00:00,110.0,191.6205547759896,81.6205547759896
2016-05-09 18:10:00,110.0,93.63592446274409,-16.364075537255914
2016-05-09 18:20:00,110.0,113.9855238022553,3.985523802255301
2016-05-09 18:30:00,120.0,132.22515737267585,12.225157372675852
2016-05-09 18:40:00,160.0,124.58793105437536,-35.41206894562464
2016-05-09 18:50:00,110.0,124.27217961700075,14.272179617000745
2016-05-09 19:00:00,120.0,100.08180511471029,-19.918194885289708
2016-05-09 19:10:00,110.0,119.10425872279244,9.104258722792437
2016-05-09 19:20:00,110.0,96.78943326372365,-13.210566736276348
2016-05-09 19:30:00,110.0,88.37401817134739,-21.625981828652613
2016-05-09 19:40:00,100.0,93.11710034372743,-6.882899656272571
2016-05-09 19:50:00,110.0,84.42070134380933,-25.579298656190673
2016-05-09 20:00:00,100.0,91.94669496645247,-8.053305033547531
2016-05-09 20:10:00,100.0,76.52341403073481,-23.476585969265187
2016-05-09 20:20:00,100.0,72.90152524801219,-27.09847475198781
2016-05-09 20:30:00,120.0,71.80015157954665,-48.19984842045335
2016-05-09 20:40:00,80.0,117.18769884144932,37.18769884144932
2016-05-09 20:50:00,70.0,84.01178444060008,14.011784440600081
2016-05-09 21:00:00,70.0,72.53229296724204,2.532292967242043
2016-05-09 21:10:00,70.0,74.5762505989155,4.576250598915493
2016-05-09 21:20:00,70.0,67.99011298821976,-2.0098870117802363
2016-05-09 21:30:00,70.0,66.88302905215252,-3.116970947847477
2016-05-09 21:40:00,80.0,68.17240992256774,-11.827590077432262
2016-05-09 21:50:00,70.0,71.03367949989604,1.0336794998960386
2016-05-09 22:00:00,70.0,70.78565755274178,0.7856575527417817
2016-05-09 22:10:00,80.0,65.22334234764702,-14.77665765235298
2016-05-09 22:20:00,70.0,70.17060602581466,0.17060602581466355
2016-05-09 22:30:00,70.0,62.10088231645778,-7.899117683542222
2016-05-09 22:40:00,80.0,58.59523690039186,-21.40476309960814
2016-05-09 22:50:00,60.0,71.11078715445353,11.110787154453533
2016-05-09 23:00:00,60.0,41.321733891183435,-18.678266108816565
2016-05-09 23:10:00,60.0,25.93785432503384,-34.06214567496616
2016-05-09 23:20:00,60.0,25.159431563050745,-34.840568436949255
2016-05-09 23:30:00,60.0,24.17694767356744,-35.82305232643256
2016-05-09 23:40:00,50.0,23.374566188219262,-26.625433811780738
2016-05-09 23:50:00,70.0,18.354994014838596,-51.645005985161404
2016-05-10 00:00:00,50.0,31.41627263772712,-18.58372736227288
2016-05-10 00:10:00,50.0,17.468892838307227,-32.53110716169277
2016-05-10 00:20:00,60.0,18.21256376589787,-41.78743623410213
2016-05-10 00:30:00,50.0,25.434371510868573,-24.565628489131427
2016-05-10 00:40:00,50.0,20.449971884543302,-29.550028115456698
2016-05-10 00:50:00,50.0,20.388977022464857,-29.611022977535143
2016-05-10 01:00:00,50.0,22.898759859879775,-27.101240140120225
2016-05-10 01:10:00,50.0,19.269492510980484,-30.730507489019516
2016-05-10 01:20:00,50.0,17.38588345359267,-32.61411654640733
2016-05-10 01:30:00,60.0,14.47280578404245,-45.52719421595755
2016-05-10 01:40:00,50.0,19.75561103396879,-30.24438896603121
2016-05-10 01:50:00,70.0,10.540823603943096,-59.459176396056904
2016-05-10 02:00:00,60.0,18.786551287843636,-41.213448712156364
2016-05-10 02:10:00,50.0,11.07478454057184,-38.92521545942816
2016-05-10 02:20:00,70.0,5.704226980728976,-64.29577301927102
2016-05-10 02:30:00,50.0,17.904397546178004,-32.095602453821996
2016-05-10 02:40:00,60.0,10.906974455694211,-49.09302554430579
2016-05-10 02:50:00,50.0,13.220663891901168,-36.77933610809883
2016-05-10 03:00:00,70.0,11.08311102798011,-58.91688897201989
2016-05-10 03:10:00,50.0,19.340505521516604,-30.659494478483396
2016-05-10 03:20:00,60.0,11.35912842293051,-48.64087157706949
2016-05-10 03:30:00,50.0,12.860854540246194,-37.139145459753806
2016-05-10 03:40:00,60.0,8.759261164115983,-51.24073883588402
2016-05-10 03:50:00,50.0,16.403207261763953,-33.59679273823605
2016-05-10 04:00:00,50.0,10.323984110043554,-39.676015889956446
2016-05-10 04:10:00,50.0,10.138831529578482,-39.86116847042152
2016-05-10 04:20:00,50.0,10.516229017889401,-39.4837709821106
2016-05-10 04:30:00,50.0,10.461390745626588,-39.53860925437341
2016-05-10 04:40:00,50.0,9.090748811801575,-40.909251188198425
2016-05-10 04:50:00,50.0,11.223746965779128,-38.77625303422087
